loan_number,installment_no,amount,paid_date,payment_method,currency,exchange_rate,reference_number,note
000331,10-2022,63.03,2022-10-10,ACELEDA,USD,1,0003311,
000340,10-2022,98.93,2022-10-10,Cash,USD,1,0003401,
001539,10-2022,126.89,2022-10-11,Cash,USD,1,0015393,បង់សម្រាប់ខែ៩
001539,10-2022,126.89,2022-10-11,Cash,USD,1,0015394,បងសម្រាប់ខែ10
001090,10-2022,93,2022-10-11,Cash,USD,1,0010901,
000332,10-2022,43.4,2022-10-18,Cash,USD,1,0003321,
000342,10-2022,106.43,2022-10-11,ACELEDA,USD,1,0003421,
000088,10-2022,41.33,2022-10-11,WING,USD,1,0000882,
000094,9-2022,193.72,2022-09-10,ABA,USD,1,0000941,
001017,10-2022,681.2,2022-10-11,ABA,USD,1,0010171,
001514,10-2022,133.3,2022-10-12,ABA,USD,1,0015145,
001453,10-2022,74.68,2022-10-12,ACELEDA,USD,1,0014535,
001083,10-2022,108,2022-10-12,WING,USD,1,0010831,
001464,10-2022,128,2022-10-12,WING,USD,1,0014644,
000310,10-2022,92.67,2022-10-12,ABA,USD,1,0003101,
000329,10-2022,77.5,2022-10-12,Cash,USD,1,0003291,
001482,10-2022,145.6,2022-10-12,Cash,USD,1,0014823,
001474,10-2022,80.28,2022-10-13,Cash,USD,1,0014745,
000177,10-2022,504.7,2022-10-13,ABA,USD,1,0001771,
000061,10-2022,65,2022-10-13,ABA,USD,1,0000613,
000319,10-2022,77.5,2022-10-13,ABA,USD,1,0003192,
001055,10-2022,95.9,2022-10-13,ABA,USD,1,0010552,
000346,10-2022,66.95,2022-10-13,Cash,USD,1,0003461,
001008,10-2022,335,2022-10-14,Cash,USD,1,0010081,
001060,10-2022,47.53,2022-10-14,Cash,USD,1,0010602,
000095,10-2022,57.5,2022-10-14,Cash,USD,1,0000952,
000159,10-2022,91.47,2022-10-14,ABA,USD,1,0001591,
000153,10-2022,86.4,2022-10-14,ABA,USD,1,0001531,
001051,10-2022,329,2022-10-14,Cash,USD,1,0010512,
001052,10-2022,144.67,2022-10-14,ABA,USD,1,0010522,
000070,10-2022,100,2022-10-15,ABA,USD,1,0000703,
000180,10-2022,176.02,2022-10-15,ABA,USD,1,0001801,
001536,10-2022,113.87,2022-10-15,"TRUE MONEY",USD,1,0015362,
001480,10-2022,104.37,2022-10-15,WING,USD,1,0014804,
000322,10-2022,171.73,2022-10-15,ABA,USD,1,0003222,
001995,10-2022,73.74,2022-10-15,Cash,USD,1,0019953,
000060,10-2022,515.27,2022-10-15,ACELEDA,USD,1,0000602,
001465,10-2022,160.99,2022-10-16,ABA,USD,1,0014654,
001066,10-2022,76.47,2022-10-16,ACELEDA,USD,1,0010662,
001021,10-2022,364,2022-10-16,Cash,USD,1,0010211,
001527,10-2022,136.47,2022-10-17,Cash,USD,1,0015275,
000307,10-2022,335.67,2022-10-17,ACELEDA,USD,1,0003072,
000348,10-2022,109,2022-10-17,ABA,USD,1,0003481,
000152,10-2022,100,2022-10-17,WING,USD,1,0001521,
0010553,10-2022,110.36,2022-10-17,ABA,USD,1,00105532,
000341,10-2022,40,2022-10-17,WING,USD,1,0003411,
001489,10-2022,42.37,2022-10-12,ABA,USD,1,0014893,
000158,10-2022,108,2022-10-17,ABA,USD,1,0001581,
001070,10-2022,159.82,2022-10-17,Cash,USD,1,0010702,
001467,10-2022,42.37,2022-10-17,ABA,USD,1,0014674,
000062,10-2022,62,2022-10-17,ABA,USD,1,0000623,
001465,10-2022,291.13,2022-10-17,Cash,USD,1,0014655,
000164,10-2022,416,2022-10-18,ABA,USD,1,0001641,
000324,10-2022,84.73,2022-10-17,ABA,USD,1,0003242,
000313,10-2022,249.6,2022-10-18,Cash,USD,1,0003131,
000156,10-2022,72,2022-10-18,ABA,USD,1,0001561,
001480,10-2022,188.52,2022-10-19,Cash,USD,1,0014805,
001063,10-2022,98.17,2022-10-20,WING,USD,1,0010632,
001473,10-2022,98.17,2022-10-20,ABA,USD,1,0014734,
001058,10-2022,88.87,2022-10-20,ABA,USD,1,0010582,
001062,10-2022,65.1,2022-10-21,Cash,USD,1,0010622,
001030,10-2022,587.6,2022-10-21,ABA,USD,1,0010301,
000151,10-2022,312,2022-10-21,ABA,USD,1,0001511,
000168,10-2022,108,2022-10-21,WING,USD,1,0001681,
000076,10-2022,135.37,2022-10-21,ABA,USD,1,0000762,
000165,10-2022,84.98,2022-10-22,ABA,USD,1,0001651,
001065,10-2022,43.4,2022-10-22,WING,USD,1,0010652,
001478,10-2022,313.32,2022-10-22,Cash,USD,1,0014784,
000162,10-2022,100,2022-10-22,Cash,USD,1,0001621,
001493,10-2022,468,2022-10-22,ABA,USD,1,0014931,
001533,10-2022,96.1,2022-10-22,ABA,USD,1,0015335,
000071,10-2022,250.23,2022-10-23,Cash,USD,1,0000713,
001028,10-2022,242.05,2022-10-23,Cash,USD,1,0010281,
000315,10-2022,48.57,2022-10-24,WING,USD,1,0003152,
000160,10-2022,58.9,2022-10-24,ABA,USD,1,0001601,
001071,10-2022,63.3,2022-10-23,ABA,USD,1,0010712,
000082,10-2022,98.17,2022-10-24,ABA,USD,1,0000823,
001541,10-2022,135.37,2022-10-24,ABA,USD,1,0015414,
000072,10-2022,80.26,2022-10-24,Cash,USD,1,0000723,
001540,10-2022,181.66,2022-10-25,ABA,USD,1,0015404,
000179,10-2022,58.9,2022-10-25,ABA,USD,1,0001791,
001529,10-2022,44.43,2022-10-26,Cash,USD,1,0015295,
000326,10-2022,385.13,2022-10-26,Cash,USD,1,0003262,
001481,10-2022,38,2022-10-26,ABA,USD,1,0014814,
001067,10-2022,74.67,2022-10-26,ABA,USD,1,0010672,
001543,10-2022,51.25,2022-10-26,ABA,USD,1,0015434,
000166,10-2022,80.85,2022-10-26,ABA,USD,1,0001661,
000163,10-2022,226.3,2022-10-26,ABA,USD,1,0001631,
001073,10-2022,43.4,2022-10-26,WING,USD,1,0010732,
000069,10-2022,15,2022-10-26,ABA,USD,1,0000692,
000175,10-2022,134.4,2022-10-26,Cash,USD,1,0001751,
001514,10-2022,136.3,2022-10-26,ABA,USD,1,0015146,
000198,10-2022,551.2,2022-10-27,ABA,USD,1,0001981,"Discount 1.20"
000089,10-2022,41.33,2022-10-27,ABA,USD,1,0000893,
000173,10-2022,54.77,2022-10-27,WING,USD,1,0001731,
000325,10-2022,65.1,2022-10-27,WING,USD,1,0003252,
000161,10-2022,58.9,2022-10-27,ABA,USD,1,0001611,
000185,10-2022,30,2022-10-27,Cash,USD,1,0001851,
000316,10-2022,115.74,2022-10-28,ABA,USD,1,0003163,
001076,10-2022,126.15,2022-10-28,ABA,USD,1,0010762,
000167,10-2022,169.7,2022-10-28,ABA,USD,1,0001672,
000176,10-2022,100.23,2022-10-29,ABA,USD,1,0001761,
000076,10-2022,135.37,2022-10-29,Cash,USD,1,0000763,
001524,10-2022,199.76,2022-10-29,ABA,USD,1,0015245,
001077,10-2022,112,2022-10-29,Cash,USD,1,0010772,
000178,10-2022,52.7,2022-10-29,WING,USD,1,0001781,
000172,10-2022,80.27,2022-10-29,ACELEDA,USD,1,0001721,
001499,10-2022,58,2022-10-29,WING,USD,1,0014992,
000080,10-2022,62,2022-10-29,ACELEDA,USD,1,0000803,
000169,10-2022,131.23,2022-10-30,Cash,USD,1,0001691,
000157,10-2022,102.3,2022-10-30,ABA,USD,1,0001571,
000098,9-2022,166.13,2022-09-01,WING,USD,1,0000981,
000098,10-2022,166.13,2022-10-30,WING,USD,1,0000982,
000098,10-2022,166.14,2022-10-30,Cash,USD,1,0000983,
001076,10-2022,234.9,2022-10-30,ABA,USD,1,0010763,
000073,10-2022,42.37,2022-10-30,Cash,USD,1,0000733,
000344,10-2022,44.43,2022-10-31,ABA,USD,1,0003441,
000090,10-2022,44.43,2022-10-31,Cash,USD,1,0000903,
000194,10-2022,478.4,2022-10-31,ACELEDA,USD,1,0001941,
000186,10-2022,46.5,2022-10-31,ABA,USD,1,0001861,
001460,11-2022,122.97,2022-11-29,ABA,USD,1,0014605,
001089,10-2022,181.07,2022-10-31,ABA,USD,1,0010892,
000312,11-2022,58.9,2022-11-01,Cash,USD,1,0003123,
000067,11-2022,90.93,2022-11-01,Cash,USD,1,0000674,
001153,11-2022,722.8,2022-11-01,Cash,USD,1,0011531,
000183,11-2022,108.5,2022-11-01,ABA,USD,1,0001831,
000170,11-2022,65.1,2022-11-01,ABA,USD,1,0001701,
001494,11-2022,36.17,2022-11-01,WING,USD,1,0014943,
000193,11-2022,31,2022-11-01,ABA,USD,1,0001931,
001092,11-2022,41.33,2022-11-01,ABA,USD,1,0010922,
000192,11-2022,110.13,2022-11-01,ABA,USD,1,0001921,
000182,11-2022,127.83,2022-11-01,ABA,USD,1,0001821,
000181,11-2022,127.83,2022-11-01,ABA,USD,1,0001811,
000078,11-2022,62,2022-11-01,WING,USD,1,0000783,
000508,11-2022,202.8,2022-11-01,ABA,USD,1,0005081,
001152,11-2022,384.8,2022-11-01,ABA,USD,1,0011521,
001011,11-2022,306.8,2022-11-02,Cash,USD,1,0010111,
001538,11-2022,110,2022-11-02,ACELEDA,USD,1,0015384,
000087,11-2022,87,2022-11-02,WING,USD,1,0000873,
001530,11-2022,62,2022-11-02,WING,USD,1,0015305,
000084,11-2022,72,2022-11-02,ABA,USD,1,0000843,
001495,11-2022,91.46,2022-11-03,WING,USD,1,0014953,
001466,11-2022,106.43,2022-11-03,ABA,USD,1,0014665,
001501,11-2022,167.19,2022-11-03,Cash,USD,1,0015016,
001534,11-2022,67.17,2022-11-03,Cash,USD,1,0015345,
001025,11-2022,436.8,2022-11-03,ABA,USD,1,0010251,
000190,11-2022,78.53,2022-11-03,WING,USD,1,0001901,
000189,11-2022,134,2022-11-03,WING,USD,1,0001891,
001088,11-2022,142,2022-11-03,WING,USD,1,0010882,
001470,11-2022,335.4,2022-11-03,WING,USD,1,0014702,
001068,11-2022,57.87,2022-11-03,WING,USD,1,0010683,
001003,11-2022,215.97,2022-11-02,ABA,USD,1,0010031,
001031,11-2022,107.47,2022-11-03,Cash,USD,1,0010311,
000081,10-2022,170,2022-10-18,WING,USD,1,0000812,
001512,11-2022,73.6,2022-11-04,Cash,USD,1,0015123,
000323,11-2022,74.25,2022-11-04,Cash,USD,1,0003233,
000074,11-2022,23.77,2022-11-04,ABA,USD,1,0000743,
000304,11-2022,81.63,2022-11-04,ABA,USD,1,0003043,
000191,11-2022,94.03,2022-11-04,WING,USD,1,0001911,
001523,10-2022,36.17,2022-10-25,WING,USD,1,0015235,
001455,10-2022,44.43,2022-10-30,ABA,USD,1,0014555,
000304,11-2022,213.31,2022-11-04,Cash,USD,1,0003044,
001097,11-2022,97.2,2022-11-04,Cash,USD,1,0010972,
000091,11-2022,43.4,2022-11-04,Cash,USD,1,0000913,
000188,11-2022,332.8,2022-11-04,ACELEDA,USD,1,0001881,
000306,11-2022,59.73,2022-11-04,WING,USD,1,0003062,
000306,11-2022,59.74,2022-11-04,Cash,USD,1,0003063,
000092,11-2022,47.53,2022-11-04,ABA,USD,1,0000923,
001469,11-2022,85.77,2022-11-04,ABA,USD,1,0014695,
000196,11-2022,76.53,2022-11-05,Cash,USD,1,0001961,
006723,11-2022,292.68,2022-11-05,WING,USD,1,0067233,បង់ផ្ដាច់
000096,11-2022,84.73,2022-11-05,ABA,USD,1,0000963,
000302,11-2022,85.77,2022-11-05,WING,USD,1,0003023,
001096,11-2022,88.87,2022-11-05,ACELEDA,USD,1,0010962,
001099,11-2022,60,2022-11-05,Cash,USD,1,0010992,
001498,11-2022,80.26,2022-11-05,ABA,USD,1,0014983,
000197,11-2022,54.77,2022-11-05,ABA,USD,1,0001971,
001079,11-2022,100,2022-11-06,WING,USD,1,0010792,
000200,11-2022,184.8,2022-11-06,ABA,USD,1,0002001,
001001,11-2022,45.47,2022-11-06,ABA,USD,1,0010011,
000334,11-2022,49.6,2022-11-06,ABA,USD,1,0003342,
000506,11-2022,150.8,2022-11-06,Cash,USD,1,0005061,
001090,11-2022,93,2022-11-06,Cash,USD,1,0010902,
000099,11-2022,216.54,2022-11-06,Cash,USD,1,0000993,
000340,11-2022,98.93,2022-11-06,Cash,USD,1,0003402,
001061,10-2022,53.73,2022-10-06,ABA,USD,1,0010612,
001061,11-2022,53.73,2022-11-06,ABA,USD,1,0010613,
001081,10-2022,520,2022-10-12,ABA,USD,1,0010811,
001547,11-2022,46.5,2022-11-07,ABA,USD,1,0015473,
000338,11-2022,63.47,2022-11-07,WING,USD,1,0003382,
000178,11-2022,52.7,2022-11-07,WING,USD,1,0001782,
001458,11-2022,41.33,2022-11-07,ABA,USD,1,0014585,
001019,11-2022,53.73,2022-11-07,Cash,USD,1,0010191,
001047,11-2022,679.8,2022-11-08,Cash,USD,1,0010471,
001098,11-2022,60,2022-11-08,ACELEDA,USD,1,0010982,
001091,10-2022,39.27,2022-10-08,WING,USD,1,0010911,
001094,11-2022,68.75,2022-11-08,ABA,USD,1,0010942,
000075,11-2022,74.4,2022-11-08,ABA,USD,1,0000753,
000327,11-2022,89.93,2022-11-08,ABA,USD,1,0003272,
000184,11-2022,74.67,2022-11-08,ABA,USD,1,0001841,
000330,10-2022,29.97,2022-10-14,ABA,USD,1,0003301,
001059,11-2022,97.15,2022-11-08,ABA,USD,1,0010592,
000301,11-2022,56.83,2022-11-08,ABA,USD,1,0003013,
000171,11-2022,32.03,2022-11-08,ABA,USD,1,0001712,
001546,11-2022,55,2022-11-09,WING,USD,1,0015464,
000088,11-2022,41.33,2022-11-09,WING,USD,1,0000883,
000195,11-2022,97.35,2022-11-09,ABA,USD,1,0001951,
001004,11-2022,91.97,2022-11-09,ABA,USD,1,0010041,
000187,11-2022,76.85,2022-11-09,ABA,USD,1,0001871,
000336,11-2022,75.6,2022-11-10,Cash,USD,1,0003362,
000521,11-2022,379.6,2022-11-10,Cash,USD,1,0005211,
000083,11-2022,74.4,2022-11-10,Cash,USD,1,0000833,
000199,11-2022,41.33,2022-11-10,ABA,USD,1,0001991,
000345,10-2022,125.03,2022-10-10,ABA,USD,1,0003451,
000174,11-2022,25,2022-11-10,Cash,USD,1,0001741,
001080,11-2022,281.87,2022-11-10,ABA,USD,1,0010802,
001057,11-2022,125.07,2022-11-10,ABA,USD,1,0010572,
001055,11-2022,67.9,2022-11-10,ABA,USD,1,0010553,
000318,10-2022,51.67,2022-10-11,ABA,USD,1,0003182,
001010,11-2022,52.7,2022-11-10,Cash,USD,1,0010101,
000333,11-2022,82.65,2022-11-10,Cash,USD,1,0003332,
001499,11-2022,58,2022-11-10,WING,USD,1,0014993,
000335,11-2022,113.87,2022-11-10,WING,USD,1,0003352,
001012,11-2022,163.27,2022-11-10,ABA,USD,1,0010121,
001545,10-2022,141.33,2022-10-10,ABA,USD,1,0015452,
001064,11-2022,60,2022-11-10,Cash,USD,1,0010643,
001472,11-2022,71,2022-11-11,Cash,USD,1,0014725,
001015,11-2022,49.6,2022-11-11,WING,USD,1,0010151,
001016,11-2022,44.43,2022-11-11,WING,USD,1,0010161,
001467,11-2022,42.37,2022-11-11,ABA,USD,1,0014675,
001095,11-2022,40.3,2022-11-11,WING,USD,1,0010952,
001005,11-2022,55.28,2022-11-11,Cash,USD,1,0010051,
001464,11-2022,128,2022-11-11,WING,USD,1,0014645,
000331,11-2022,63.3,2022-11-11,ABA,USD,1,0003312,
001093,11-2022,54.77,2022-11-11,WING,USD,1,0010932,
001521,10-2022,58.54,2022-10-11,WING,USD,1,0015216,
000341,11-2022,40.3,2022-11-11,WING,USD,1,0003412,
001020,11-2022,254.8,2022-11-11,Cash,USD,1,0010201,
000317,11-2022,87.83,2022-11-12,WING,USD,1,0003173,
000100,11-2022,115.73,2022-11-12,Cash,USD,1,0001003,
000309,11-2022,76,2022-11-12,WING,USD,1,0003093,
000315,11-2022,48.57,2022-11-12,Cash,USD,1,0003153,
000168,11-2022,108,2022-11-12,Cash,USD,1,0001682,
000158,11-2022,108,2022-11-13,Cash,USD,1,0001582,
001024,11-2022,52.7,2022-11-13,Cash,USD,1,0010241,
000332,11-2022,43.4,2022-11-13,Cash,USD,1,0003322,
001018,11-2022,55.8,2022-11-13,Cash,USD,1,0010181,
000308,11-2022,53.73,2022-11-13,WING,USD,1,0003083,
001022,11-2022,120.9,2022-11-13,ABA,USD,1,0010221,
000342,11-2022,106.43,2022-11-13,ACELEDA,USD,1,0003422,
000349,11-2022,182.9,2022-11-13,ABA,USD,1,0003492,
001007,11-2022,75.43,2022-11-13,ACELEDA,USD,1,0010071,
000319,11-2022,75.43,2022-11-13,ABA,USD,1,0003193,
001014,11-2022,65.1,2022-11-13,ABA,USD,1,0010141,
000081,11-2022,231.21,2022-11-13,ABA,USD,1,0000813,
001023,11-2022,83.7,2022-11-14,WING,USD,1,0010231,
001023,12-2022,83.7,2022-12-14,WING,USD,1,0010232,
000350,10-2022,63.47,2022-10-12,ABA,USD,1,0003501,
000350,11-2022,63.47,2022-11-14,ABA,USD,1,0003502,
000061,11-2022,65.1,2022-11-14,WING,USD,1,0000614,
001013,11-2022,183.93,2022-11-14,ABA,USD,1,0010131,
001451,11-2022,129.99,2022-11-14,ABA,USD,1,0014516,
001486,10-2022,76.07,2022-10-22,WING,USD,1,0014863,
001091,11-2022,39.27,2022-11-14,WING,USD,1,0010912,
001489,11-2022,42.37,2022-11-12,ABA,USD,1,0014894,
000344,11-2022,44.43,2022-11-14,Cash,USD,1,0003442,
000346,11-2022,66.7,2022-11-14,WING,USD,1,0003462,
001042,11-2022,104.37,2022-11-14,ACELEDA,USD,1,0010421,
000322,11-2022,171.74,2022-11-14,ABA,USD,1,0003223,
001046,11-2022,406.85,2022-11-14,Cash,USD,1,0010461,
000305,11-2022,54.77,2022-11-15,ABA,USD,1,0003053,
000180,11-2022,176.02,2022-11-15,ABA,USD,1,0001802,
001034,11-2022,100.23,2022-11-15,Cash,USD,1,0010341,
000070,11-2022,100,2022-11-15,ABA,USD,1,0000704,
001476,11-2022,56,2022-11-15,Cash,USD,1,0014763,
000503,11-2022,188.53,2022-11-15,ACELEDA,USD,1,0005031,
000329,11-2022,77.5,2022-11-15,ABA,USD,1,0003292,
000330,11-2022,29.97,2022-11-15,ABA,USD,1,0003302,
001026,11-2022,119.87,2022-11-15,WING,USD,1,0010261,
000153,11-2022,86.4,2022-11-16,ACELEDA,USD,1,0001532,
001060,11-2022,47.53,2022-11-16,ABA,USD,1,0010603,
001033,11-2022,35.13,2022-11-16,ABA,USD,1,0010331,
001066,11-2022,76.47,2022-11-16,ACELEDA,USD,1,0010663,
000062,11-2022,62,2022-11-16,ABA,USD,1,0000624,
000161,11-2022,58.9,2022-11-17,ABA,USD,1,0001612,
000347,10-2022,125.03,2022-10-17,ABA,USD,1,0003471,
000152,11-2022,120,2022-11-17,WING,USD,1,0001522,
0010553,11-2022,110.36,2022-11-17,ABA,USD,1,00105533,
000502,11-2022,223.6,2022-11-17,ACELEDA,USD,1,0005021,
000159,11-2022,91.47,2022-11-18,ACELEDA,USD,1,0001592,
000324,11-2022,84.73,2022-11-18,ABA,USD,1,0003243,
000156,11-2022,71,2022-11-18,ABA,USD,1,0001562,
000157,11-2022,102.3,2022-11-18,ABA,USD,1,0001572,
001049,11-2022,561.35,2022-11-18,ABA,USD,1,0010491,
001547,11-2022,46.5,2022-11-18,ABA,USD,1,0015474,
001032,11-2022,185,2022-11-18,ABA,USD,1,0010321,
001006,11-2022,97.07,2022-11-19,WING,USD,1,0010061,
001473,11-2022,98.17,2022-11-19,ABA,USD,1,0014735,
001027,11-2022,63,2022-11-19,WING,USD,1,0010271,
001029,11-2022,149.33,2022-11-19,WING,USD,1,0010291,
001492,11-2022,72.5,2022-11-19,ABA,USD,1,0014921,
001039,11-2022,76.53,2022-11-19,Cash,USD,1,0010391,
000504,11-2022,9,2022-11-19,Cash,USD,1,0005041,
001062,11-2022,65.1,2022-11-20,Cash,USD,1,0010623,
001035,11-2022,102.2,2022-11-20,Cash,USD,1,0010351,
001058,11-2022,88.87,2022-11-20,ABA,USD,1,0010583,
001037,11-2022,115.73,2022-11-20,ABA,USD,1,0010371,
001084,11-2022,42,2022-11-21,WING,USD,1,0010842,
001063,11-2022,98.17,2022-11-21,WING,USD,1,0010633,
001523,11-2022,42,2022-11-22,Cash,USD,1,0015236,
001065,11-2022,43.4,2022-11-22,WING,USD,1,0010653,
001040,11-2022,65.73,2022-11-22,ABA,USD,1,0010401,
000160,11-2022,58.9,2022-11-22,ABA,USD,1,0001602,
000345,11-2022,125.03,2022-11-22,ABA,USD,1,0003452,
000511,11-2022,126.85,2022-11-22,ABA,USD,1,0005111,
001036,11-2022,49.17,2022-11-22,ABA,USD,1,0010361,
000162,11-2022,88,2022-11-22,Cash,USD,1,0001622,
001071,11-2022,63.03,2022-11-23,ABA,USD,1,0010713,
001540,11-2022,181.66,2022-11-23,ABA,USD,1,0015405,
001041,11-2022,144.55,2022-11-23,Cash,USD,1,0010411,
001048,11-2022,281.87,2022-11-24,Cash,USD,1,0010481,
000507,11-2022,89.9,2022-11-24,ACELEDA,USD,1,0005071,
001533,11-2022,111.6,2022-11-24,ABA,USD,1,0015336,
001038,10-2022,597.4,2022-10-24,ABA,USD,1,0010381,
000501,11-2022,54.77,2022-11-24,WING,USD,1,0005011,
000075,11-2022,74.4,2022-11-24,Cash,USD,1,0000754,
001536,11-2022,113.86,2022-11-25,Cash,USD,1,0015363,
000082,11-2022,98.17,2022-11-25,ABA,USD,1,0000824,
001059,11-2022,97.15,2022-11-25,ABA,USD,1,0010593,
001456,9-2022,268.54,2022-09-14,Cash,USD,1,0014563,
000059,9-2022,514.39,2022-09-04,Cash,USD,1,0000592,
000061,11-2022,117.8,2022-11-25,ABA,USD,1,0000615,
001539,11-2022,126.89,2022-11-25,Cash,USD,1,0015395,
000166,11-2022,80.85,2022-11-25,ABA,USD,1,0001662,
001067,11-2022,74.66,2022-11-25,ACELEDA,USD,1,0010673,
000516,11-2022,82.67,2022-11-25,Cash,USD,1,0005161,
001529,11-2022,44.43,2022-11-26,Cash,USD,1,0015296,
000309,11-2022,207.74,2022-11-26,Cash,USD,1,0003094,
000505,11-2022,142.39,2022-11-26,Cash,USD,1,0005051,
001481,11-2022,40.6,2022-11-26,ABA,USD,1,0014815,
001541,11-2022,135.37,2022-11-26,ABA,USD,1,0015415,
001009,11-2022,75.43,2022-11-26,ABA,USD,1,0010091,
001050,11-2022,73.1,2022-11-26,ABA,USD,1,0010501,
001052,11-2022,144.67,2022-11-26,ABA,USD,1,0010523,
001052,12-2022,144.67,2022-12-04,ABA,USD,1,0010524,
000310,11-2022,82.67,2022-11-26,ABA,USD,1,0003102,
001455,11-2022,44.43,2022-11-26,ABA,USD,1,0014557,
001045,11-2022,109.15,2022-11-26,ABA,USD,1,0010451,
000536,12-2022,50,2022-12-04,WING,USD,1,0005361,
000509,11-2022,223.6,2022-11-26,Cash,USD,1,0005091,
000175,11-2022,134.4,2022-11-27,Cash,USD,1,0001752,
001543,11-2022,92.6,2022-11-27,ACELEDA,USD,1,0015435,
000328,11-2022,41.5,2022-11-27,WING,USD,1,0003282,
001073,11-2022,40,2022-11-27,WING,USD,1,0010733,
000173,11-2022,54.77,2022-11-27,WING,USD,1,0001732,
000073,11-2022,42.37,2022-11-27,Cash,USD,1,0000734,
000176,11-2022,100.23,2022-11-28,ABA,USD,1,0001762,
000163,11-2022,226.3,2022-11-28,ABA,USD,1,0001632,
000327,12-2022,89.93,2022-12-01,ABA,USD,1,0003273,
001089,11-2022,181.06,2022-11-28,ABA,USD,1,0010893,
001043,11-2022,60.97,2022-11-28,Cash,USD,1,0010431,
000512,11-2022,81.63,2022-11-29,ABA,USD,1,0005121,
000325,11-2022,65.1,2022-11-29,WING,USD,1,0003253,
000348,11-2022,109,2022-11-29,ABA,USD,1,0003482,
000179,11-2022,58.9,2022-11-29,ABA,USD,1,0001792,
000513,11-2022,82.13,2022-11-29,Cash,USD,1,0005131,
000510,11-2022,84.48,2022-11-29,ABA,USD,1,0005101,
000518,11-2022,237.07,2022-11-30,ABA,USD,1,0005181,
000523,11-2022,127.09,2022-11-30,ABA,USD,1,0005231,
000311,11-2022,120,2022-11-30,ABA,USD,1,0003113,
001538,12-2022,103.33,2022-12-01,ABA,USD,1,0015385,
000524,11-2022,110,2022-11-30,ABA,USD,1,0005241,
000184,11-2022,74.67,2022-11-30,ABA,USD,1,0001842,
000165,11-2022,84.98,2022-11-30,ABA,USD,1,0001652,
000529,12-2022,110,2022-12-02,ABA,USD,1,0005291,
001460,11-2022,137.97,2022-11-30,ABA,USD,1,0014606,
000520,11-2022,132,2022-11-30,ABA,USD,1,0005201,
001504,11-2022,100.23,2022-11-02,ABA,USD,1,0015045,
001504,11-2022,136.4,2022-11-30,ACELEDA,USD,1,0015045,
000539,12-2022,61.6,2022-12-01,Cash,USD,1,0005391,
000186,12-2022,46.5,2022-12-01,ABA,USD,1,0001862,
000515,12-2022,49.6,2022-12-01,ABA,USD,1,0005151,
000167,11-2022,169.47,2022-11-30,ABA,USD,1,0001672,
000187,12-2022,76.85,2022-12-01,ABA,USD,1,0001872,
000530,12-2022,216.18,2022-12-01,ABA,USD,1,0005301,
000172,12-2022,151.93,2022-12-01,ACELEDA,USD,1,0001722,
000525,12-2022,88.87,2022-12-01,ABA,USD,1,0005251,
001079,12-2022,101,2022-12-01,ABA,USD,1,0010793,
000182,12-2022,127.83,2022-12-01,ABA,USD,1,0001822,
000181,12-2022,127.83,2022-12-01,ABA,USD,1,0001812,
000067,12-2022,90.93,2022-12-01,Cash,USD,1,0000675,
000090,12-2022,44.43,2022-12-01,ABA,USD,1,0000904,
000301,12-2022,56.83,2022-12-01,CARD,USD,1,0003014,
001519,12-2022,112.06,2022-12-01,ABA,USD,1,0015194,ពិន័យ8$
000467,12-2022,156,2022-12-02,ACELEDA,USD,1,0004671,
001494,12-2022,36.1,2022-12-02,WING,USD,1,0014944,
000183,12-2022,108.5,2022-12-02,ACELEDA,USD,1,0001832,
001044,12-2022,52.7,2022-12-02,ABA,USD,1,0010441,
000084,12-2022,72,2022-12-02,ABA,USD,1,0000844,
000095,12-2022,57.5,2022-12-02,ABA,USD,1,0000953,
000190,12-2022,78.53,2022-12-02,ABA,USD,1,0001902,
000531,12-2022,87.45,2022-12-02,ABA,USD,1,0005311,
000528,12-2022,54.77,2022-12-02,ABA,USD,1,0005281,
001466,12-2022,123.6,2022-12-03,ABA,USD,1,0014666,
000096,12-2022,84.73,2022-12-03,ABA,USD,1,0000964,
000074,12-2022,23.77,2022-12-03,ABA,USD,1,0000744,
000532,12-2022,105.22,2022-12-03,WING,USD,1,0005321,
000087,12-2022,87,2022-12-03,Cash,USD,1,0000874,
000411,12-2022,330,2022-12-03,ACELEDA,USD,1,0004111,
000078,12-2022,162,2022-12-03,Cash,USD,1,0000784,
000323,12-2022,74.25,2022-12-03,ACELEDA,USD,1,0003234,
000200,12-2022,184.8,2022-12-03,Cash,USD,1,0002002,
000533,12-2022,55.2,2022-12-03,Cash,USD,1,0005331,
000174,12-2022,25,2022-12-03,Cash,USD,1,0001742,
000192,12-2022,110.13,2022-12-04,ABA,USD,1,0001922,
000457,12-2022,66.13,2022-12-04,ABA,USD,1,0004571,
001068,12-2022,57.87,2022-12-04,WING,USD,1,0010684,
001003,12-2022,215.97,2022-12-04,ABA,USD,1,0010032,
000191,12-2022,94.03,2022-12-04,WING,USD,1,0001912,
001499,12-2022,58,2022-12-04,WING,USD,1,0014994,
000302,12-2022,85.77,2022-12-04,WING,USD,1,0003024,
000170,12-2022,65.1,2022-12-04,ABA,USD,1,0001702,
001083,11-2022,108,2022-11-02,Cash,USD,1,0010832,
000318,11-2022,51.67,2022-11-11,ABA,USD,1,0003183,
000347,12-2022,125.03,2022-12-04,WING,USD,1,0003472,
